,item_uuid,time,source,store_uuid,city,date,discount,lat,lng,price,price_original,promo,state,url,zip
57,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 16:50:30.697,f_ahorro,54f62750-7b0b-11e7-855a-0242ac110005,Ciudad De Mexico,20180515,0.0,19.395999908447266,-99.15950012207031,458.0,458.0,, Ciudad De Mexico,http://www.fahorro.com/zestoretic-20-mg-oral-14-tabletas.html,03020
58,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 16:50:30.697,f_ahorro,551554a4-7b0b-11e7-855a-0242ac110005,Cuernavaca,20180515,0.0,18.919700622558594,-99.1946029663086,458.0,458.0,, Morelos,http://www.fahorro.com/zestoretic-20-mg-oral-14-tabletas.html,62460
59,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 16:50:30.697,f_ahorro,559cc114-7b0b-11e7-855a-0242ac110005,Toluca De Lerdo,20180515,0.0,19.275100708007812,-99.6698989868164,458.0,458.0,, Estado De Mexico,http://www.fahorro.com/zestoretic-20-mg-oral-14-tabletas.html,50170
60,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 16:50:30.697,f_ahorro,565a7f9c-7b0b-11e7-855a-0242ac110005,Villahermosa,20180515,0.0,17.98590087890625,-92.9302978515625,458.0,458.0,, Tabasco,http://www.fahorro.com/zestoretic-20-mg-oral-14-tabletas.html,86080
61,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 16:50:30.697,f_ahorro,5679e7e2-7b0b-11e7-855a-0242ac110005,Cuautla,20180515,0.0,18.821800231933594,-98.9489974975586,458.0,458.0,, Morelos,http://www.fahorro.com/zestoretic-20-mg-oral-14-tabletas.html,62744
62,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 16:50:30.697,f_ahorro,56b86a9e-7b0b-11e7-855a-0242ac110005,Cardenas,20180515,0.0,17.9906005859375,-93.3833999633789,458.0,458.0,, Tabasco,http://www.fahorro.com/zestoretic-20-mg-oral-14-tabletas.html,86500
63,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 16:50:30.697,f_ahorro,56d8d4aa-7b0b-11e7-855a-0242ac110005,Cardenas,20180515,0.0,17.987899780273438,-93.3760986328125,458.0,458.0,, Tabasco,http://www.fahorro.com/zestoretic-20-mg-oral-14-tabletas.html,86500
64,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 16:50:30.697,f_ahorro,57133186-7b0b-11e7-855a-0242ac110005,Celaya,20180515,0.0,20.53059959411621,-100.8280029296875,458.0,458.0,, Guanajuato,http://www.fahorro.com/zestoretic-20-mg-oral-14-tabletas.html,38020
65,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 16:50:30.697,f_ahorro,574f7a6a-7b0b-11e7-855a-0242ac110005,Pachuca,20180515,0.0,20.091400146484375,-98.75240325927734,458.0,458.0,, Hidalgo,http://www.fahorro.com/zestoretic-20-mg-oral-14-tabletas.html,42070
66,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 16:50:30.697,f_ahorro,583cbb86-7b0b-11e7-855a-0242ac110005,Leon De Los Aldama,20180515,0.0,21.111799240112305,-101.67500305175781,458.0,458.0,, Guanajuato,http://www.fahorro.com/zestoretic-20-mg-oral-14-tabletas.html,37020
67,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 16:50:30.697,f_ahorro,585bd052-7b0b-11e7-855a-0242ac110005,Yautepec,20180515,0.0,18.885799407958984,-99.06060028076172,458.0,458.0,, Morelos,http://www.fahorro.com/zestoretic-20-mg-oral-14-tabletas.html,62730
68,162e6787-ddd5-48fb-a759-68cda8daa6f0,2018-05-15 16:50:30.697,f_ahorro,5879fb4a-7b0b-11e7-855a-0242ac110005,Ciudad De Mexico,20180515,0.0,19.457199096679688,-99.21489715576172,458.0,458.0,, Ciudad De Mexico,http://www.fahorro.com/zestoretic-20-mg-oral-14-tabletas.html,11230
